"EventType : Full Waveform"
"SampleRate : 2048 sps"
"Channel : Tran"
"Channel : Vert"
"Channel : Long"
"Units : mm/s"
"EventTime : 07:42:06"
"EventDate : 2021-09-04"
"RecordStopMode : Fixed"
"Pre-triggerLength : 0.25 sec"
"RecordTime : 3.0 sec"
"AutoStopTime : 1 sec"
"Trigger : Tran"
"GeoTriggerLevel : 0.270 mm/s"
"GeoRange : 254.000 mm/s"
"Operator : Operator"
"Setup : Default Micromate DIN.MMB"
"TitleNote1 : Location"
"TitleString1 : "
"TitleNote2 : Client"
"TitleString2 : "
"TitleNote3 : Company"
"TitleString3 : "
"TitleNote4 : General Notes"
"TitleString4 : "
"PostEventNote : "
"SerialNumber : UM6972"
"Version : Micromate DIN 10.90"
"FileName : UM6972_20210904074206.IDFW"
"BatteryLevel : 3.6 volts"
"Calibration : June 4, 2015 by Instantel"
"USBSensorSupport : Disabled"
"TranPPV : 0.709 mm/s"
"VertPPV : 0.772 mm/s"
"LongPPV : 3.728 mm/s"
"TranPPVPonderated : 0.232 mm/s"
"VertPPVPonderated : 0.463 mm/s"
"LongPPVPonderated : 0.643 mm/s"
"TranPPVdB : 2.9826 dB"
"VertPPVdB : 2.2429 dB"
"LongPPVdB : 11.4298 dB"
"TranZCFreq : 44.5 Hz"
"VertZCFreq : 51.2 Hz"
"LongZCFreq : 42.7 Hz"
"TranTimeofPeak : 1.211 sec"
"VertTimeofPeak : 1.283 sec"
"LongTimeofPeak : 2.532 sec"
"TranPeakAcceleration : 0.123 g"
"VertPeakAcceleration : 0.077 g"
"LongPeakAcceleration : 0.425 g"
"TranPeakDisplacement : 0.001 mm"
"VertPeakDisplacement : 0.003 mm"
"LongPeakDisplacement : 0.004 mm"
"PeakVectorSum : 3.777 mm/s"
"PeakVectorSumTimeSum : 2.532 sec"
"TranTestResults : Passed"
"VertTestResults : Passed"
"LongTestResults : Passed"
Waveform Data Channels
	Tran	Vert	Long
	-0.095	0.473	0.221
	-0.079	0.465	0.236
	-0.055	0.441	0.236
	-0.039	0.426	0.260
	-0.016	0.410	0.284
	-0.008	0.410	0.276
	-0.024	0.418	0.276
	-0.173	0.339	0.126
	-0.426	0.221	-0.126
	-0.591	0.016	-0.268
	-0.575	-0.181	-0.260
	-0.449	-0.370	-0.134
	-0.441	-0.607	-0.158
	-0.268	-0.678	0.000
	-0.110	-0.694	0.126
	-0.032	-0.725	0.181
	-0.016	-0.725	0.189
	0.024	-0.678	0.221
	0.071	-0.623	0.268
	0.095	-0.560	0.307
	0.079	-0.504	0.307
	0.039	-0.473	0.268
	0.008	-0.449	0.244
	-0.024	-0.426	0.213
	-0.024	-0.410	0.221
	-0.016	-0.418	0.221
	-0.016	-0.402	0.205
	0.000	-0.386	0.229
	0.268	-0.292	0.520
	0.520	-0.102	0.930
	0.607	0.118	1.182
	0.528	0.347	0.859
	0.410	0.512	1.096
	0.260	0.591	1.340
	0.110	0.623	0.788
	-0.016	0.631	0.315
	-0.063	0.631	0.197
	-0.071	0.599	0.181
	-0.102	0.567	0.173
	-0.118	0.520	0.173
	-0.126	0.489	0.181
	-0.102	0.449	0.213
	-0.063	0.449	0.229
	-0.032	0.402	0.252
	-0.032	0.402	0.252
	-0.039	0.418	0.244
	-0.039	0.402	0.252
	-0.016	0.410	0.236
	-0.181	0.339	0.079
	-0.473	0.205	-0.142
	-0.607	0.008	-0.252
	-0.583	-0.205	-0.252
	-0.457	-0.378	-0.181
	-0.426	-0.623	-0.173
	-0.268	-0.701	-0.008
	-0.118	-0.701	0.134
	-0.032	-0.717	0.189
	-0.039	-0.717	0.205
	-0.008	-0.694	0.229
	0.047	-0.646	0.268
	0.079	-0.567	0.315
	0.063	-0.520	0.323
	0.016	-0.489	0.284
	-0.008	-0.465	0.244
	0.000	-0.449	0.213
	-0.016	-0.434	0.229
	-0.024	-0.426	0.221
	-0.032	-0.426	0.205
	0.008	-0.394	0.292
	0.292	-0.284	0.544
	0.520	-0.095	0.765
	0.567	0.118	0.804
	0.489	0.331	0.922
	0.386	0.497	1.403
	0.229	0.607	1.789
	0.102	0.631	1.088
	-0.024	0.631	0.394
	-0.055	0.623	0.173
	-0.079	0.583	0.158
	-0.118	0.560	0.181
	-0.126	0.528	0.158
	-0.118	0.512	0.181
	-0.087	0.441	0.205
	-0.071	0.410	0.244
	-0.063	0.386	0.260
	-0.032	0.410	0.268
	-0.016	0.402	0.260
	-0.039	0.386	0.260
	-0.016	0.394	0.268
	-0.197	0.315	0.079
	-0.457	0.205	-0.166
	-0.583	0.000	-0.268
	-0.575	-0.221	-0.244
	-0.473	-0.418	-0.173
	-0.426	-0.654	-0.158
	-0.260	-0.694	0.008
	-0.095	-0.717	0.142
	-0.016	-0.741	0.205
	-0.008	-0.725	0.205
	0.008	-0.701	0.244
	0.047	-0.638	0.276
	0.063	-0.575	0.300
	0.071	-0.528	0.292
	0.039	-0.489	0.268
	0.016	-0.465	0.260
	-0.008	-0.457	0.252
	-0.016	-0.457	0.229
	-0.024	-0.434	0.229
	-0.032	-0.426	0.244
	0.016	-0.386	0.276
	0.323	-0.300	0.544
	0.544	-0.102	0.757
	0.599	0.142	0.788
	0.504	0.370	1.064
	0.378	0.512	1.521
	0.229	0.583	1.750
	0.087	0.623	1.025
	-0.047	0.623	0.355
	-0.047	0.599	0.189
	-0.071	0.583	0.181
	-0.087	0.560	0.189
	-0.118	0.528	0.189
	-0.126	0.481	0.197
	-0.102	0.449	0.197
	-0.071	0.418	0.213
	-0.047	0.402	0.236
	-0.032	0.394	0.268
	-0.039	0.402	0.260
	-0.016	0.394	0.268
	-0.024	0.386	0.276
	-0.197	0.300	0.079
	-0.457	0.158	-0.173
	-0.607	-0.016	-0.292
	-0.575	-0.244	-0.244
	-0.465	-0.449	-0.181
	-0.418	-0.654	-0.142
	-0.252	-0.709	0.016
	-0.102	-0.765	0.142
	-0.032	-0.749	0.205
	-0.032	-0.733	0.197
	0.000	-0.701	0.213
	0.055	-0.646	0.284
	0.087	-0.599	0.292
	0.079	-0.520	0.284
	0.039	-0.504	0.268
	0.016	-0.465	0.236
	0.000	-0.449	0.221
	-0.016	-0.465	0.229
	-0.016	-0.449	0.229
	-0.024	-0.449	0.229
	0.039	-0.426	0.276
	0.323	-0.315	0.536
	0.528	-0.110	0.780
	0.575	0.142	0.859
	0.489	0.355	0.567
	0.347	0.504	1.915
	0.221	0.567	3.728
	0.118	0.623	3.295
	0.000	0.615	1.261
	-0.032	0.607	0.166
	-0.071	0.575	-0.055
	-0.118	0.552	0.047
	-0.126	0.504	0.142
	-0.110	0.457	0.173
	-0.079	0.441	0.189
	-0.079	0.402	0.205
	-0.047	0.394	0.213
	-0.039	0.394	0.229
	-0.047	0.394	0.236
	-0.024	0.386	0.229
	-0.016	0.378	0.236
	-0.229	0.307	0.032
	-0.489	0.158	-0.221
	-0.583	-0.024	-0.331
	-0.567	-0.244	-0.276
	-0.489	-0.489	-0.276
	-0.402	-0.678	-0.189
	-0.229	-0.701	-0.008
	-0.102	-0.733	0.118
	-0.039	-0.741	0.173
	-0.024	-0.749	0.189
	0.024	-0.709	0.197
	0.039	-0.631	0.260
	0.071	-0.583	0.292
	0.063	-0.544	0.268
	0.039	-0.504	0.229
	0.016	-0.481	0.213
	-0.016	-0.465	0.213
	-0.016	-0.441	0.197
	-0.016	-0.441	0.189
	-0.024	-0.434	0.205
	0.024	-0.394	0.268
	0.331	-0.292	0.536
	0.536	-0.095	0.804
	0.583	0.134	0.812
	0.504	0.347	0.749
	0.386	0.504	0.623
	0.197	0.599	0.441
	0.063	0.623	0.142
	-0.047	0.615	1.293
	-0.039	0.607	1.545
	-0.055	0.591	0.741
	-0.110	0.552	0.189
	-0.118	0.504	0.055
	-0.118	0.449	0.110
	-0.110	0.418	0.181
	-0.071	0.418	0.229
	-0.039	0.394	0.205
	-0.039	0.394	0.197
	-0.024	0.386	0.213
	-0.024	0.386	0.252
	-0.024	0.370	0.236
	-0.244	0.292	0.032
	-0.504	0.150	-0.213
	-0.615	-0.063	-0.315
	-0.567	-0.260	-0.260
	-0.504	-0.512	-0.236
	-0.434	-0.678	-0.173
	-0.236	-0.717	-0.016
	-0.087	-0.741	0.134
	-0.039	-0.741	0.158
	-0.016	-0.741	0.181
	0.016	-0.717	0.197
	0.063	-0.654	0.268
	0.087	-0.591	0.284
	0.079	-0.544	0.268
	0.047	-0.481	0.244
	0.032	-0.489	0.213
	0.016	-0.481	0.197
	0.016	-0.457	0.181
	0.000	-0.449	0.189
	-0.032	-0.457	0.197
	0.039	-0.418	0.284
	0.339	-0.292	0.567
	0.575	-0.079	0.780
	0.607	0.150	0.804
	0.489	0.355	0.686
	0.378	0.504	0.575
	0.229	0.575	0.418
	0.095	0.615	1.111
	-0.032	0.615	0.891
	-0.047	0.591	0.441
	-0.087	0.583	0.173
	-0.110	0.536	0.110
	-0.126	0.489	0.142
	-0.110	0.457	0.158
	-0.087	0.434	0.189
	-0.063	0.410	0.221
	-0.032	0.394	0.229
	-0.016	0.386	0.229
	-0.008	0.378	0.244
	-0.016	0.370	0.236
	-0.016	0.370	0.236
	-0.229	0.284	0.000
	-0.489	0.142	-0.236
	-0.591	-0.063	-0.323
	-0.552	-0.260	-0.268
	-0.520	-0.528	-0.268
	-0.418	-0.694	-0.189
	-0.213	-0.717	-0.008
	-0.087	-0.741	0.126
	-0.016	-0.741	0.166
	0.008	-0.741	0.181
	0.039	-0.701	0.213
	0.047	-0.662	0.244
	0.079	-0.591	0.268
	0.063	-0.544	0.229
	0.047	-0.497	0.221
	0.016	-0.457	0.197
	-0.008	-0.473	0.205
	-0.008	-0.441	0.189
	-0.024	-0.434	0.181
	-0.024	-0.441	0.181
	0.071	-0.386	0.284
	0.363	-0.260	0.552
	0.560	-0.063	0.741
	0.583	0.150	0.772
	0.497	0.370	0.717
	0.370	0.497	0.607
	0.213	0.583	0.512
	0.079	0.607	0.930
	-0.024	0.615	0.654
	-0.039	0.607	0.323
	-0.079	0.599	0.142
	-0.118	0.552	0.126
	-0.142	0.512	0.134
	-0.126	0.465	0.150
	-0.071	0.441	0.181
	-0.055	0.402	0.197
	-0.024	0.410	0.205
	-0.016	0.386	0.213
	-0.016	0.386	0.221
	-0.039	0.370	0.229
	0.000	0.378	0.229
	-0.268	0.284	-0.016
	-0.520	0.134	-0.229
	-0.591	-0.055	-0.300
	-0.536	-0.268	-0.260
	-0.512	-0.528	-0.292
	-0.410	-0.701	-0.205
	-0.221	-0.725	-0.024
	-0.063	-0.725	0.126
	-0.008	-0.717	0.173
	-0.008	-0.701	0.166
	0.039	-0.686	0.189
	0.063	-0.646	0.236
	0.102	-0.583	0.252
	0.079	-0.536	0.252
	0.047	-0.504	0.229
	0.008	-0.473	0.213
	0.008	-0.441	0.197
	0.000	-0.449	0.189
	-0.008	-0.441	0.181
	-0.016	-0.426	0.181
	0.087	-0.402	0.284
	0.386	-0.260	0.567
	0.567	-0.055	0.733
	0.575	0.173	0.757
	0.497	0.370	0.662
	0.363	0.520	0.544
	0.221	0.591	0.402
	0.079	0.631	0.315
	-0.008	0.631	0.229
	-0.024	0.615	0.197
	-0.071	0.591	0.166
	-0.110	0.552	0.150
	-0.158	0.512	0.142
	-0.142	0.489	0.166
	-0.087	0.441	0.173
	-0.063	0.410	0.197
	-0.032	0.418	0.205
	-0.032	0.410	0.221
	-0.016	0.402	0.236
	-0.016	0.394	0.229
	-0.008	0.402	0.221
	-0.252	0.300	-0.032
	-0.512	0.134	-0.244
	-0.607	-0.039	-0.307
	-0.552	-0.236	-0.252
	-0.528	-0.528	-0.307
	-0.410	-0.694	-0.181
	-0.213	-0.701	0.016
	-0.055	-0.725	0.134
	-0.016	-0.717	0.173
	-0.008	-0.701	0.181
	0.032	-0.686	0.213
	0.071	-0.623	0.229
	0.071	-0.575	0.252
	0.071	-0.497	0.244
	0.047	-0.481	0.221
	0.008	-0.457	0.197
	0.000	-0.449	0.189
	0.000	-0.441	0.181
	0.000	-0.426	0.189
	-0.016	-0.426	0.173
	0.087	-0.378	0.292
	0.386	-0.252	0.583
	0.583	-0.047	0.733
	0.583	0.221	0.733
	0.473	0.418	0.646
	0.370	0.536	0.544
	0.213	0.615	0.394
	0.071	0.631	0.307
	-0.024	0.615	0.229
	-0.047	0.607	0.221
	-0.071	0.591	0.181
	-0.102	0.567	0.150
	-0.126	0.520	0.142
	-0.110	0.489	0.150
	-0.079	0.449	0.166
	-0.055	0.434	0.181
	-0.047	0.426	0.189
	-0.055	0.434	0.229
	-0.016	0.418	0.221
	-0.024	0.402	0.221
	-0.024	0.402	0.213
	-0.276	0.307	-0.032
	-0.512	0.134	-0.260
	-0.591	-0.055	-0.307
	-0.512	-0.244	-0.252
	-0.520	-0.544	-0.307
	-0.410	-0.686	-0.197
	-0.197	-0.694	-0.008
	-0.063	-0.709	0.126
	-0.016	-0.709	0.166
	0.008	-0.678	0.181
	0.039	-0.662	0.221
	0.055	-0.591	0.268
	0.079	-0.536	0.268
	0.055	-0.489	0.252
	0.039	-0.473	0.236
	0.016	-0.441	0.197
	-0.008	-0.410	0.181
	-0.016	-0.410	0.181
	-0.008	-0.426	0.166
	-0.008	-0.418	0.181
	0.095	-0.370	0.284
	0.394	-0.221	0.623
	0.575	-0.008	1.033
	0.591	0.221	1.490
	0.481	0.418	1.072
	0.370	0.552	0.607
	0.205	0.631	0.370
	0.063	0.654	0.236
	-0.032	0.638	0.205
	-0.047	0.631	0.213
	-0.071	0.607	0.173
	-0.102	0.560	0.150
	-0.126	0.504	0.126
	-0.118	0.489	0.142
	-0.087	0.457	0.181
	-0.047	0.434	0.181
	-0.024	0.410	0.197
	-0.016	0.418	0.229
	-0.008	0.410	0.221
	-0.024	0.402	0.229
	-0.032	0.410	0.213
	-0.292	0.284	-0.063
	-0.536	0.142	-0.260
	-0.599	-0.055	-0.339
	-0.497	-0.244	-0.236
	-0.528	-0.575	-0.323
	-0.394	-0.686	-0.205
	-0.181	-0.709	-0.008
	-0.055	-0.701	0.134
	-0.008	-0.694	0.158
	0.016	-0.686	0.189
	0.039	-0.662	0.213
	0.087	-0.591	0.252
	0.102	-0.544	0.252
	0.079	-0.497	0.221
	0.032	-0.465	0.197
	0.008	-0.449	0.197
	-0.016	-0.449	0.189
	-0.008	-0.418	0.173
	-0.016	-0.402	0.181
	0.000	-0.394	0.173
	0.102	-0.339	0.284
	0.410	-0.213	0.615
	0.599	0.000	0.796
	0.583	0.244	0.765
	0.473	0.434	0.654
	0.370	0.536	0.536
	0.213	0.631	0.394
	0.071	0.646	0.276
	-0.039	0.638	0.205
	-0.055	0.631	0.197
	-0.071	0.599	0.181
	-0.110	0.552	0.142
	-0.118	0.512	0.134
	-0.102	0.473	0.150
	-0.087	0.449	0.166
	-0.055	0.418	0.189
	-0.032	0.418	0.205
	-0.008	0.410	0.213
	-0.008	0.402	0.236
	0.000	0.394	0.221
	-0.016	0.402	0.197
	-0.300	0.315	-0.063
	-0.544	0.134	-0.284
	-0.607	-0.071	-0.331
	-0.489	-0.260	-0.221
	-0.528	-0.575	-0.300
	-0.402	-0.701	-0.189
	-0.205	-0.709	0.000
	-0.047	-0.709	0.126
	-0.016	-0.709	0.150
	0.008	-0.686	0.189
	0.055	-0.654	0.213
	0.095	-0.591	0.260
	0.102	-0.536	0.260
	0.071	-0.489	0.221
	0.047	-0.465	0.197
	0.024	-0.449	0.205
	0.000	-0.426	0.189
	0.000	-0.434	0.189
	-0.024	-0.434	0.173
	-0.016	-0.410	0.166
	0.118	-0.347	0.315
	0.426	-0.213	0.599
	0.599	0.000	0.733
	0.575	0.229	0.725
	0.457	0.434	0.638
	0.331	0.567	0.236
	0.197	0.623	2.018
	0.055	0.646	2.633
	-0.047	0.623	1.285
	-0.047	0.615	0.276
	-0.071	0.591	-0.024
	-0.110	0.552	0.016
	-0.118	0.512	0.110
	-0.102	0.481	0.142
	-0.079	0.457	0.166
	-0.047	0.426	0.181
	-0.032	0.410	0.189
	-0.032	0.394	0.197
	-0.008	0.402	0.213
	-0.008	0.410	0.221
	-0.016	0.394	0.181
	-0.300	0.284	-0.071
	-0.544	0.102	-0.292
	-0.615	-0.102	-0.339
	-0.481	-0.268	-0.229
	-0.528	-0.599	-0.307
	-0.394	-0.709	-0.173
	-0.181	-0.717	0.008
	-0.039	-0.725	0.118
	-0.008	-0.733	0.150
	0.008	-0.709	0.181
	0.047	-0.654	0.205
	0.110	-0.583	0.252
	0.102	-0.552	0.244
	0.063	-0.497	0.244
	0.024	-0.473	0.197
	0.000	-0.441	0.173
	0.000	-0.449	0.173
	0.000	-0.434	0.181
	0.000	-0.418	0.197
	-0.008	-0.410	0.166
	0.142	-0.370	0.315
	0.457	-0.213	0.591
	0.615	0.000	0.804
	0.591	0.236	0.875
	0.465	0.410	0.749
	0.355	0.552	0.567
	0.205	0.607	0.386
	0.063	0.631	0.236
	-0.024	0.623	0.457
	-0.032	0.591	0.780
	-0.071	0.583	0.481
	-0.102	0.544	0.197
	-0.118	0.497	0.095
	-0.095	0.473	0.102
	-0.063	0.457	0.150
	-0.039	0.418	0.166
	-0.024	0.418	0.213
	-0.008	0.410	0.221
	0.000	0.402	0.221
	-0.008	0.394	0.213
	-0.032	0.370	0.166
	-0.300	0.276	-0.079
	-0.528	0.110	-0.292
	-0.583	-0.110	-0.323
	-0.489	-0.284	-0.213
	-0.536	-0.615	-0.307
	-0.386	-0.741	-0.197
	-0.166	-0.733	-0.008
	-0.039	-0.733	0.118
	0.008	-0.725	0.134
	0.055	-0.694	0.158
	0.071	-0.662	0.213
	0.087	-0.615	0.244
	0.087	-0.544	0.268
	0.071	-0.504	0.244
	0.032	-0.457	0.205
	0.039	-0.449	0.197
	0.008	-0.434	0.197
	0.000	-0.410	0.181
	0.000	-0.410	0.166
	-0.008	-0.418	0.173
	0.166	-0.355	0.331
	0.457	-0.221	0.623
	0.599	0.024	0.741
	0.591	0.252	0.725
	0.481	0.441	0.646
	0.339	0.560	0.552
	0.189	0.631	0.410
	0.055	0.654	0.252
	-0.024	0.631	0.205
	-0.032	0.599	0.205
	-0.071	0.575	0.173
	-0.110	0.528	0.158
	-0.142	0.504	0.134
	-0.102	0.473	0.142
	-0.063	0.449	0.181
	-0.039	0.426	0.197
	-0.008	0.410	0.205
	-0.024	0.402	0.205
	-0.008	0.410	0.205
	0.008	0.394	0.236
	-0.024	0.363	0.205
	-0.307	0.276	-0.095
	-0.544	0.087	-0.292
	-0.615	-0.126	-0.339
	-0.465	-0.268	-0.205
	-0.528	-0.623	-0.292
	-0.394	-0.725	-0.166
	-0.181	-0.717	0.000
	-0.039	-0.733	0.142
	-0.008	-0.725	0.150
	0.000	-0.701	0.166
	0.039	-0.670	0.213
	0.079	-0.607	0.252
	0.087	-0.536	0.276
	0.071	-0.497	0.268
	0.055	-0.457	0.229
	0.024	-0.441	0.205
	0.000	-0.441	0.189
	0.000	-0.402	0.197
	0.000	-0.410	0.166
	0.000	-0.402	0.181
	0.158	-0.339	0.363
	0.481	-0.197	0.638
	0.607	0.024	0.757
	0.575	0.236	0.725
	0.465	0.434	0.638
	0.355	0.544	0.520
	0.173	0.615	0.386
	0.047	0.631	0.276
	-0.032	0.631	0.213
	-0.039	0.607	0.205
	-0.087	0.583	0.173
	-0.126	0.552	0.142
	-0.126	0.512	0.118
	-0.102	0.465	0.142
	-0.079	0.441	0.181
	-0.047	0.426	0.181
	-0.039	0.418	0.205
	-0.032	0.402	0.229
	-0.016	0.410	0.244
	-0.008	0.394	0.236
	-0.047	0.386	0.181
	-0.355	0.276	-0.095
	-0.552	0.110	-0.268
	-0.599	-0.118	-0.307
	-0.441	-0.252	-0.173
	-0.504	-0.607	-0.292
	-0.363	-0.725	-0.158
	-0.173	-0.757	-0.008
	-0.024	-0.749	0.134
	0.000	-0.749	0.173
	0.024	-0.709	0.189
	0.055	-0.670	0.236
	0.095	-0.591	0.268
	0.087	-0.560	0.260
	0.071	-0.512	0.244
	0.016	-0.481	0.221
	0.000	-0.473	0.181
	0.008	-0.457	0.173
	0.008	-0.465	0.181
	-0.008	-0.434	0.181
	-0.008	-0.426	0.181
	0.181	-0.363	0.355
	0.473	-0.189	0.678
	0.607	0.024	0.772
	0.567	0.252	0.717
	0.449	0.449	0.631
	0.323	0.575	0.497
	0.181	0.631	0.378
	0.024	0.631	0.268
	-0.039	0.631	0.284
	-0.055	0.607	0.244
	-0.087	0.575	0.181
	-0.110	0.544	0.126
	-0.110	0.504	0.134
	-0.087	0.473	0.158
	-0.063	0.434	0.181
	-0.024	0.402	0.213
	-0.024	0.394	0.221
	-0.024	0.402	0.213
	0.000	0.370	0.221
	0.008	0.394	0.229
	-0.063	0.370	0.181
	-0.355	0.244	-0.095
	-0.552	0.087	-0.292
	-0.583	-0.142	-0.300
	-0.441	-0.268	-0.158
	-0.520	-0.631	-0.276
	-0.394	-0.749	-0.158
	-0.181	-0.741	0.039
	-0.024	-0.749	0.158
	0.008	-0.717	0.181
	0.016	-0.694	0.205
	0.063	-0.662	0.236
	0.102	-0.607	0.292
	0.095	-0.552	0.276
	0.071	-0.504	0.236
	0.039	-0.473	0.221
	0.000	-0.473	0.213
	0.000	-0.441	0.213
	0.000	-0.434	0.197
	0.000	-0.426	0.189
	0.008	-0.418	0.189
	0.205	-0.347	0.402
	0.481	-0.205	0.686
	0.623	0.047	0.804
	0.575	0.284	0.741
	0.465	0.449	0.638
	0.347	0.560	0.512
	0.189	0.615	0.402
	0.047	0.623	0.284
	-0.032	0.623	0.236
	-0.047	0.583	0.205
	-0.071	0.560	0.173
	-0.110	0.520	0.134
	-0.110	0.489	0.142
	-0.087	0.457	0.166
	-0.063	0.418	0.205
	-0.039	0.410	0.213
	-0.032	0.394	0.236
	-0.032	0.394	0.252
	0.000	0.402	0.260
	0.000	0.402	0.236
	-0.063	0.370	0.166
	-0.347	0.252	-0.110
	-0.560	0.071	-0.292
	-0.591	-0.134	-0.300
	-0.426	-0.284	-0.158
	-0.497	-0.623	-0.260
	-0.355	-0.725	-0.150
	-0.166	-0.741	0.032
	-0.039	-0.741	0.142
	0.016	-0.725	0.166
	0.016	-0.694	0.197
	0.047	-0.670	0.221
	0.102	-0.599	0.260
	0.110	-0.560	0.284
	0.071	-0.504	0.268
	0.024	-0.473	0.236
	0.016	-0.457	0.213
	0.008	-0.457	0.205
	0.016	-0.434	0.197
	0.000	-0.434	0.181
	-0.008	-0.434	0.197
	0.213	-0.370	0.402
	0.504	-0.197	0.686
	0.638	0.039	1.111
	0.567	0.268	1.624
	0.457	0.434	1.907
	0.307	0.567	1.151
	0.173	0.623	0.473
	0.024	0.623	0.236
	-0.024	0.607	0.709
	-0.039	0.599	0.552
	-0.087	0.567	0.268
	-0.102	0.536	0.118
	-0.079	0.497	0.102
	-0.071	0.449	0.134
	-0.047	0.434	0.173
	-0.039	0.410	0.205
	-0.016	0.402	0.213
	0.000	0.402	0.229
	0.000	0.394	0.236
	0.000	0.402	0.229
	-0.055	0.355	0.150
	-0.363	0.244	-0.118
	-0.552	0.055	-0.292
	-0.583	-0.166	-0.315
	-0.402	-0.307	-0.150
	-0.465	-0.615	-0.236
	-0.323	-0.709	-0.118
	-0.150	-0.741	0.024
	-0.055	-0.757	0.142
	-0.016	-0.749	0.142
	0.039	-0.709	0.213
	0.055	-0.662	0.252
	0.110	-0.607	0.292
	0.118	-0.552	0.284
	0.079	-0.512	0.244
	0.039	-0.473	0.213
	0.016	-0.449	0.205
	0.008	-0.449	0.205
	0.016	-0.441	0.205
	0.008	-0.441	0.205
	-0.008	-0.434	0.197
	0.221	-0.339	0.394
	0.512	-0.189	0.757
	0.623	0.047	0.899
	0.583	0.276	0.772
	0.449	0.449	0.631
	0.331	0.552	0.489
	0.181	0.599	0.370
	0.024	0.607	0.536
	-0.016	0.607	1.214
	-0.032	0.607	0.796
	-0.071	0.567	0.292
	-0.087	0.520	0.095
	-0.087	0.489	0.095
	-0.087	0.457	0.150
	-0.071	0.418	0.189
	-0.032	0.386	0.197
	-0.008	0.394	0.205
	0.000	0.402	0.213
	0.000	0.386	0.213
	0.024	0.394	0.236
	-0.063	0.355	0.150
	-0.370	0.244	-0.118
	-0.552	0.055	-0.300
	-0.567	-0.166	-0.307
	-0.402	-0.292	-0.150
	-0.449	-0.623	-0.236
	-0.315	-0.741	-0.118
	-0.142	-0.757	0.039
	-0.032	-0.749	0.126
	-0.008	-0.749	0.150
	0.008	-0.717	0.205
	0.063	-0.670	0.244
	0.095	-0.615	0.268
	0.126	-0.552	0.276
	0.087	-0.504	0.244
	0.063	-0.465	0.229
	0.032	-0.457	0.205
	0.000	-0.465	0.205
	-0.016	-0.465	0.189
	-0.016	-0.441	0.189
	0.008	-0.426	0.197
	0.221	-0.331	0.441
	0.512	-0.158	0.686
	0.607	0.055	0.765
	0.567	0.292	0.709
	0.426	0.473	0.631
	0.315	0.560	0.512
	0.181	0.615	0.363
	0.016	0.615	0.268
	-0.016	0.607	0.236
	-0.032	0.591	0.189
	-0.071	0.560	0.181
	-0.110	0.520	0.150
	-0.110	0.497	0.142
	-0.079	0.473	0.181
	-0.071	0.426	0.173
	-0.039	0.426	0.213
	-0.016	0.410	0.221
	0.000	0.402	0.236
	-0.008	0.410	0.244
	-0.008	0.410	0.229
	-0.079	0.370	0.150
	-0.386	0.229	-0.118
	-0.575	0.039	-0.292
	-0.583	-0.173	-0.300
	-0.410	-0.307	-0.158
	-0.449	-0.615	-0.229
	-0.315	-0.725	-0.102
	-0.134	-0.725	0.055
	-0.039	-0.749	0.150
	-0.024	-0.733	0.158
	0.016	-0.717	0.189
	0.039	-0.662	0.229
	0.102	-0.583	0.268
	0.087	-0.528	0.268
	0.071	-0.497	0.252
	0.024	-0.473	0.221
	0.024	-0.457	0.205
	0.032	-0.441	0.197
	0.016	-0.434	0.189
	0.000	-0.418	0.197
	0.016	-0.418	0.205
	0.229	-0.331	0.457
	0.528	-0.158	0.686
	0.631	0.087	0.780
	0.560	0.300	0.733
	0.418	0.465	0.638
	0.307	0.575	0.512
	0.142	0.638	0.394
	0.000	0.638	0.284
	-0.032	0.631	0.236
	-0.039	0.583	0.205
	-0.071	0.560	0.181
	-0.079	0.552	0.166
	-0.095	0.489	0.150
	-0.071	0.473	0.173
	-0.047	0.426	0.221
	-0.024	0.410	0.229
	-0.008	0.418	0.268
	-0.016	0.402	0.260
	0.008	0.410	0.260
	0.000	0.402	0.260
	-0.102	0.363	0.142
	-0.410	0.229	-0.118
	-0.575	0.032	-0.260
	-0.575	-0.189	-0.276
	-0.386	-0.315	-0.142
	-0.426	-0.607	-0.205
	-0.307	-0.717	-0.063
	-0.134	-0.725	0.087
	-0.024	-0.733	0.166
	-0.016	-0.725	0.158
	0.032	-0.709	0.205
	0.079	-0.646	0.260
	0.118	-0.607	0.292
	0.102	-0.536	0.284
	0.087	-0.473	0.260
	0.055	-0.449	0.260
	0.039	-0.434	0.236
	0.008	-0.434	0.213
	0.000	-0.434	0.221
	0.000	-0.441	0.213
	0.000	-0.426	0.205
	0.260	-0.331	0.457
	0.536	-0.142	0.701
	0.623	0.079	0.780
	0.560	0.292	0.725
	0.426	0.473	0.638
	0.307	0.575	1.111
	0.150	0.638	1.040
	0.016	0.631	0.528
	-0.016	0.623	0.300
	-0.055	0.599	0.205
	-0.079	0.560	0.158
	-0.118	0.528	0.142
	-0.118	0.473	0.173
	-0.087	0.441	0.189
	-0.047	0.434	0.205
	-0.032	0.418	0.213
	-0.016	0.410	0.229
	0.008	0.402	0.229
	-0.016	0.386	0.244
	-0.008	0.386	0.244
	-0.102	0.315	0.134
	-0.410	0.213	-0.118
	-0.567	0.032	-0.292
	-0.591	-0.189	-0.276
	-0.426	-0.331	-0.150
	-0.441	-0.623	-0.205
	-0.276	-0.725	-0.063
